event_id,timestamp,control_id,parameter,baseline_value,current_value,changed_by,change_source,approval_status,environment,maintenance_window,severity,is_risky,predicted_risky
drift-evt-f45b,2026-05-04T19:42:00Z,IDE-065,mfa_enforced,True,False,autoscaler_bot,manual,pending,development,False,CRITICAL,True,False
drift-evt-7673,2026-04-08T04:45:00Z,CLO-007,encryption_strength,AES-256,AES-256,admin_002,automation,approved,production,False,INFO,False,False
drift-evt-fd24,2026-04-29T23:30:00Z,NET-023,inbound_rules,RESTRICTED,expired_state,autoscaler_bot,manual,expired,development,False,MEDIUM,True,False
drift-evt-7b1d,2026-04-13T20:14:00Z,CLO-014,agent_status,running,modified_config_param,admin_002,manual,pending,production,False,MEDIUM,True,False
drift-evt-89fa,2026-05-05T14:06:00Z,END-042,encryption_strength,AES-256,modified_config_param,admin_002,manual,pending,staging,False,MEDIUM,True,False
drift-evt-a8f5,2026-05-05T17:12:00Z,NET-032,encryption_strength,AES-256,AES-256,admin_001,scheduled_task,approved,production,False,LOW,False,False
drift-evt-c1b1,2026-04-28T14:38:00Z,CLO-018,inbound_rules,RESTRICTED,RESTRICTED,autoscaler_bot,automation,approved,production,False,INFO,False,False
drift-evt-d945,2026-05-01T07:34:00Z,END-039,agent_status,running,restarting,admin_001,ci_cd,approved,development,True,LOW,False,False
drift-evt-cca1,2026-04-21T05:24:00Z,END-045,mfa_enforced,True,True,autoscaler_bot,ci_cd,approved,production,False,LOW,False,False
drift-evt-3259,2026-04-24T00:45:00Z,IDE-062,encryption_strength,AES-256,modified_config_param,admin_002,manual,pending,production,False,MEDIUM,True,False
drift-evt-c5b4,2026-05-02T07:10:00Z,END-037,encryption_strength,AES-256,modified_config_param,admin_002,manual,pending,development,False,MEDIUM,True,False
drift-evt-555c,2026-05-01T18:58:00Z,CLO-014,agent_status,running,expired_state,ci_cd_pipeline,manual,expired,production,False,HIGH,True,False
drift-evt-73c5,2026-04-10T09:58:00Z,CLO-008,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,autoscaler_bot,scheduled_task,approved,production,True,LOW,False,False
drift-evt-17bc,2026-04-19T09:41:00Z,CLO-019,agent_status,running,running,ci_cd_pipeline,automation,approved,development,False,INFO,False,False
drift-evt-3daa,2026-04-21T10:23:00Z,NET-027,encryption_strength,AES-256,modified_config_param,ci_cd_pipeline,manual,pending,production,False,MEDIUM,True,False
drift-evt-f394,2026-04-28T14:22:00Z,CLO-014,agent_status,running,restarting,autoscaler_bot,scheduled_task,approved,production,True,LOW,False,False
drift-evt-c7a9,2026-04-21T02:11:00Z,CLO-007,encryption_strength,AES-256,False,admin_002,manual,pending,production,False,CRITICAL,True,False
drift-evt-9234,2026-04-22T05:31:00Z,CLO-007,encryption_strength,AES-256,AES-256,ci_cd_pipeline,scheduled_task,approved,production,True,LOW,False,False
drift-evt-3aa6,2026-04-28T03:57:00Z,NET-029,agent_status,running,modified_config_param,admin_001,manual,pending,production,False,MEDIUM,True,False
drift-evt-ddc0,2026-05-02T21:03:00Z,NET-026,logging_enabled,True,expired_state,autoscaler_bot,manual,expired,production,False,HIGH,True,False
drift-evt-a6c0,2026-04-16T01:48:00Z,CLO-010,mfa_enforced,True,True,autoscaler_bot,ci_cd,approved,production,True,LOW,False,False
drift-evt-fe5a,2026-04-27T12:03:00Z,END-036,logging_enabled,True,True,admin_001,ci_cd,approved,production,True,LOW,False,False
drift-evt-74bf,2026-04-19T14:33:00Z,CLO-001,logging_enabled,True,weakened_state,admin_001,manual,pending,production,False,HIGH,True,False
drift-evt-8fca,2026-04-15T01:06:00Z,CLO-006,logging_enabled,True,False,autoscaler_bot,manual,pending,production,False,CRITICAL,True,False
drift-evt-3669,2026-05-05T03:58:00Z,CLO-007,encryption_strength,AES-256,AES-256,admin_001,automation,approved,production,False,INFO,False,False
drift-evt-a72e,2026-05-04T01:31:00Z,END-046,logging_enabled,True,False,ci_cd_pipeline,manual,pending,production,False,CRITICAL,True,False
drift-evt-c1db,2026-04-22T11:12:00Z,NET-029,agent_status,running,expired_state,autoscaler_bot,manual,expired,production,False,HIGH,True,False
drift-evt-1ae5,2026-04-30T23:45:00Z,NET-021,logging_enabled,True,weakened_state,admin_002,manual,pending,production,False,HIGH,True,False
drift-evt-847b,2026-04-26T08:39:00Z,CLO-012,encryption_strength,AES-256,AES-128,admin_001,manual,pending,production,False,HIGH,True,False
drift-evt-df4d,2026-04-17T17:03:00Z,END-043,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,admin_001,scheduled_task,approved,production,False,LOW,False,False
drift-evt-2adf,2026-05-02T03:27:00Z,IDE-061,logging_enabled,True,True,ci_cd_pipeline,ci_cd,approved,production,False,LOW,False,False
drift-evt-7937,2026-04-19T02:20:00Z,CLO-006,logging_enabled,True,True,admin_001,scheduled_task,approved,production,True,LOW,False,False
drift-evt-f2c8,2026-05-02T14:05:00Z,END-037,encryption_strength,AES-256,AES-256,ci_cd_pipeline,scheduled_task,approved,development,False,LOW,False,False
drift-evt-bf41,2026-04-21T11:48:00Z,NET-025,mfa_enforced,True,False,admin_001,manual,pending,staging,False,CRITICAL,True,False
drift-evt-39ca,2026-04-12T08:49:00Z,NET-022,encryption_strength,AES-256,False,ci_cd_pipeline,manual,pending,production,False,CRITICAL,True,False
drift-evt-e61c,2026-04-17T14:14:00Z,NET-028,inbound_rules,RESTRICTED,PORT_8080_OPENED_ANYWHERE,admin_002,manual,pending,staging,False,MEDIUM,True,False
drift-evt-297e,2026-04-17T08:33:00Z,IDE-056,logging_enabled,True,expired_state,ci_cd_pipeline,manual,expired,staging,False,HIGH,True,False
drift-evt-821f,2026-04-14T23:57:00Z,CLO-004,agent_status,running,modified_config_param,admin_002,manual,pending,production,False,MEDIUM,True,False
drift-evt-91a7,2026-04-09T17:23:00Z,CLO-012,encryption_strength,AES-256,modified_config_param,ci_cd_pipeline,manual,pending,production,False,MEDIUM,True,False
drift-evt-334d,2026-04-19T11:10:00Z,CLO-010,mfa_enforced,True,True,autoscaler_bot,scheduled_task,approved,production,False,LOW,False,False
drift-evt-f449,2026-04-26T09:46:00Z,IDE-056,logging_enabled,True,True,admin_001,ci_cd,approved,staging,False,LOW,False,False
drift-evt-d345,2026-05-02T08:11:00Z,CLO-001,logging_enabled,True,modified_config_param,ci_cd_pipeline,manual,pending,production,False,MEDIUM,True,False
drift-evt-0d83,2026-05-04T15:39:00Z,CLO-006,logging_enabled,True,expired_state,ci_cd_pipeline,manual,expired,production,False,HIGH,True,False
drift-evt-0b40,2026-04-30T21:14:00Z,CLO-014,agent_status,running,restarting,admin_001,scheduled_task,approved,production,True,LOW,False,False
drift-evt-30a7,2026-04-27T22:04:00Z,END-049,agent_status,running,restarting,admin_002,ci_cd,approved,production,False,LOW,False,False
drift-evt-5b1d,2026-04-18T00:10:00Z,CLO-018,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,admin_002,scheduled_task,approved,production,True,LOW,False,False
drift-evt-d050,2026-04-24T23:34:00Z,CLO-002,encryption_strength,AES-256,AES-256,autoscaler_bot,ci_cd,approved,production,True,LOW,False,False
drift-evt-6529,2026-05-05T03:43:00Z,IDE-051,logging_enabled,True,True,ci_cd_pipeline,scheduled_task,approved,development,True,LOW,False,False
drift-evt-c3f3,2026-04-23T15:35:00Z,NET-028,inbound_rules,RESTRICTED,PORT_8080_OPENED_ANYWHERE,admin_002,manual,pending,staging,False,MEDIUM,True,False
drift-evt-a159,2026-05-01T07:51:00Z,CLO-019,agent_status,running,running,autoscaler_bot,automation,approved,development,False,INFO,False,False
drift-evt-9e84,2026-04-19T12:04:00Z,NET-025,mfa_enforced,True,True,ci_cd_pipeline,ci_cd,approved,staging,True,LOW,False,False
drift-evt-e3a4,2026-05-02T23:30:00Z,IDE-060,mfa_enforced,True,expired_state,ci_cd_pipeline,manual,expired,production,False,HIGH,True,False
drift-evt-b6e3,2026-04-11T01:35:00Z,NET-033,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,ci_cd_pipeline,ci_cd,approved,staging,False,LOW,False,False
drift-evt-c652,2026-04-24T06:06:00Z,CLO-017,encryption_strength,AES-256,AES-256,autoscaler_bot,automation,approved,development,False,INFO,False,False
drift-evt-1913,2026-04-11T04:15:00Z,NET-025,mfa_enforced,True,True,admin_001,scheduled_task,approved,staging,False,LOW,False,False
drift-evt-28db,2026-04-21T21:53:00Z,CLO-020,mfa_enforced,True,True,admin_001,scheduled_task,approved,staging,False,LOW,False,False
drift-evt-2cad,2026-04-22T06:07:00Z,NET-032,encryption_strength,AES-256,AES-256,autoscaler_bot,scheduled_task,approved,production,False,LOW,False,False
drift-evt-d84b,2026-04-14T02:42:00Z,END-043,inbound_rules,RESTRICTED,expired_state,admin_002,manual,expired,production,False,MEDIUM,True,False
drift-evt-6824,2026-04-24T07:51:00Z,END-040,mfa_enforced,True,False,admin_002,manual,pending,production,False,CRITICAL,True,False
drift-evt-0c5c,2026-04-16T00:00:00Z,CLO-011,logging_enabled,True,weakened_state,admin_001,manual,pending,production,False,HIGH,True,False
drift-evt-a388,2026-04-14T08:56:00Z,NET-026,logging_enabled,True,expired_state,admin_001,manual,expired,production,False,HIGH,True,False
drift-evt-8c06,2026-04-11T11:32:00Z,CLO-010,mfa_enforced,True,modified_config_param,ci_cd_pipeline,manual,pending,production,False,MEDIUM,True,False
drift-evt-5426,2026-04-09T10:05:00Z,IDE-052,encryption_strength,AES-256,expired_state,autoscaler_bot,manual,expired,staging,False,MEDIUM,True,False
drift-evt-f5f5,2026-05-03T02:30:00Z,NET-034,agent_status,running,running,admin_002,automation,approved,staging,False,INFO,False,False
drift-evt-cb7e,2026-04-14T18:21:00Z,END-047,encryption_strength,AES-256,modified_config_param,admin_002,manual,pending,staging,False,MEDIUM,True,False
drift-evt-c48a,2026-05-04T20:01:00Z,END-038,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,autoscaler_bot,scheduled_task,approved,production,True,LOW,False,False
drift-evt-4832,2026-04-30T20:31:00Z,CLO-002,encryption_strength,AES-256,AES-256,autoscaler_bot,ci_cd,approved,production,True,LOW,False,False
drift-evt-014d,2026-04-16T03:41:00Z,CLO-019,agent_status,running,restarting,admin_002,scheduled_task,approved,development,True,LOW,False,False
drift-evt-9b32,2026-04-30T04:39:00Z,NET-030,mfa_enforced,True,True,ci_cd_pipeline,scheduled_task,approved,production,False,LOW,False,False
drift-evt-be09,2026-04-17T09:52:00Z,END-047,encryption_strength,AES-256,AES-256,admin_002,scheduled_task,approved,staging,False,LOW,False,False
drift-evt-d606,2026-04-09T19:36:00Z,END-042,encryption_strength,AES-256,AES-256,ci_cd_pipeline,automation,approved,staging,False,INFO,False,False
drift-evt-3789,2026-05-01T17:29:00Z,END-036,logging_enabled,True,modified_config_param,admin_001,manual,pending,production,False,MEDIUM,True,False
drift-evt-96c1,2026-05-03T22:47:00Z,NET-023,inbound_rules,RESTRICTED,weakened_state,admin_002,manual,pending,development,False,HIGH,True,False
drift-evt-4b97,2026-04-24T15:01:00Z,CLO-010,mfa_enforced,True,modified_config_param,admin_001,manual,pending,production,False,MEDIUM,True,False
drift-evt-7725,2026-04-18T03:28:00Z,IDE-052,encryption_strength,AES-256,AES-256,admin_001,scheduled_task,approved,staging,False,LOW,False,False
drift-evt-22af,2026-05-05T11:58:00Z,CLO-001,logging_enabled,True,expired_state,autoscaler_bot,manual,expired,production,False,HIGH,True,False
drift-evt-893f,2026-04-18T11:13:00Z,CLO-010,mfa_enforced,True,True,admin_001,ci_cd,approved,production,True,LOW,False,False
drift-evt-7992,2026-04-24T11:39:00Z,CLO-016,logging_enabled,True,True,autoscaler_bot,scheduled_task,approved,production,False,LOW,False,False
drift-evt-6e86,2026-04-29T21:57:00Z,IDE-062,encryption_strength,AES-256,modified_config_param,admin_002,manual,pending,production,False,MEDIUM,True,False
drift-evt-82f8,2026-04-15T08:08:00Z,IDE-053,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,ci_cd_pipeline,ci_cd,approved,development,True,LOW,False,False
drift-evt-e3c3,2026-05-04T23:01:00Z,NET-021,logging_enabled,True,True,autoscaler_bot,ci_cd,approved,production,True,LOW,False,False
drift-evt-a956,2026-04-19T18:06:00Z,NET-024,agent_status,running,restarting,admin_002,ci_cd,approved,staging,False,LOW,False,False
drift-evt-03db,2026-04-17T20:35:00Z,IDE-058,inbound_rules,RESTRICTED,RESTRICTED,admin_002,automation,approved,production,False,INFO,False,False
drift-evt-e53c,2026-04-15T18:19:00Z,NET-029,agent_status,running,expired_state,admin_002,manual,expired,production,False,HIGH,True,False
drift-evt-2cbc,2026-05-04T12:25:00Z,NET-024,agent_status,running,weakened_state,admin_001,manual,pending,staging,False,HIGH,True,False
drift-evt-9dc2,2026-04-23T14:18:00Z,IDE-059,agent_status,running,restarting,ci_cd_pipeline,ci_cd,approved,staging,False,LOW,False,False
drift-evt-336d,2026-04-12T22:36:00Z,CLO-003,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,autoscaler_bot,scheduled_task,approved,staging,True,LOW,False,False
drift-evt-9d96,2026-04-16T01:48:00Z,IDE-061,logging_enabled,True,weakened_state,ci_cd_pipeline,manual,pending,production,False,HIGH,True,False
drift-evt-784a,2026-05-02T04:28:00Z,IDE-065,mfa_enforced,True,True,ci_cd_pipeline,automation,approved,development,False,INFO,False,False
drift-evt-311d,2026-04-13T22:22:00Z,CLO-001,logging_enabled,True,True,admin_002,scheduled_task,approved,production,False,LOW,False,False
drift-evt-d231,2026-05-02T02:43:00Z,IDE-055,mfa_enforced,True,True,autoscaler_bot,automation,approved,production,False,INFO,False,False
drift-evt-1374,2026-04-29T22:37:00Z,END-049,agent_status,running,running,admin_001,automation,approved,production,False,INFO,False,False
drift-evt-1e54,2026-05-04T05:17:00Z,CLO-013,inbound_rules,RESTRICTED,weakened_state,admin_002,manual,pending,production,False,HIGH,True,False
drift-evt-de98,2026-04-29T17:10:00Z,NET-030,mfa_enforced,True,True,ci_cd_pipeline,scheduled_task,approved,production,False,LOW,False,False
drift-evt-8cb8,2026-04-08T05:59:00Z,CLO-001,logging_enabled,True,True,ci_cd_pipeline,ci_cd,approved,production,False,LOW,False,False
drift-evt-c975,2026-04-22T09:03:00Z,IDE-053,inbound_rules,RESTRICTED,PORT_8080_OPENED_ANYWHERE,admin_001,manual,pending,development,False,MEDIUM,True,False
drift-evt-c46a,2026-04-27T09:24:00Z,NET-033,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,admin_001,scheduled_task,approved,staging,False,LOW,False,False
drift-evt-93bf,2026-04-26T02:08:00Z,NET-027,encryption_strength,AES-256,AES-128,admin_002,manual,pending,production,False,HIGH,True,False
drift-evt-6f01,2026-05-03T09:01:00Z,IDE-062,encryption_strength,AES-256,AES-128,autoscaler_bot,manual,pending,production,False,HIGH,True,False
drift-evt-5416,2026-05-03T06:07:00Z,IDE-062,encryption_strength,AES-256,AES-256,admin_001,scheduled_task,approved,production,False,LOW,False,False
drift-evt-6546,2026-04-26T02:52:00Z,CLO-018,inbound_rules,RESTRICTED,expired_state,ci_cd_pipeline,manual,expired,production,False,MEDIUM,True,False
drift-evt-25b8,2026-04-28T07:49:00Z,NET-021,logging_enabled,True,modified_config_param,ci_cd_pipeline,manual,pending,production,False,MEDIUM,True,False
drift-evt-700c,2026-04-26T05:32:00Z,END-044,agent_status,running,restarting,ci_cd_pipeline,ci_cd,approved,production,False,LOW,False,False
drift-evt-6682,2026-04-08T05:47:00Z,CLO-012,encryption_strength,AES-256,AES-256,autoscaler_bot,automation,approved,production,False,INFO,False,False
drift-evt-676a,2026-05-05T07:38:00Z,IDE-056,logging_enabled,True,False,ci_cd_pipeline,manual,pending,staging,False,CRITICAL,True,False
drift-evt-1cb8,2026-04-18T02:14:00Z,END-048,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,ci_cd_pipeline,ci_cd,approved,production,False,LOW,False,False
drift-evt-4dff,2026-04-26T05:37:00Z,END-037,encryption_strength,AES-256,AES-256,ci_cd_pipeline,automation,approved,development,False,INFO,False,False
drift-evt-1a9d,2026-04-15T23:27:00Z,IDE-064,agent_status,running,running,admin_002,automation,approved,development,False,INFO,False,False
drift-evt-fa42,2026-05-01T13:58:00Z,END-037,encryption_strength,AES-256,AES-256,autoscaler_bot,ci_cd,approved,development,True,LOW,False,False
drift-evt-6aa4,2026-04-09T15:24:00Z,END-047,encryption_strength,AES-256,AES-128,autoscaler_bot,manual,pending,staging,False,HIGH,True,False
drift-evt-82f9,2026-04-15T03:59:00Z,CLO-012,encryption_strength,AES-256,modified_config_param,admin_001,manual,pending,production,False,MEDIUM,True,False
drift-evt-f0c9,2026-04-24T01:43:00Z,IDE-051,logging_enabled,True,expired_state,admin_002,manual,expired,development,False,HIGH,True,False
drift-evt-1d8f,2026-05-01T13:31:00Z,CLO-002,encryption_strength,AES-256,AES-128,ci_cd_pipeline,manual,pending,production,False,HIGH,True,False
drift-evt-443c,2026-05-03T00:19:00Z,END-037,encryption_strength,AES-256,AES-256,admin_001,automation,approved,development,False,INFO,False,False
drift-evt-441e,2026-04-20T14:02:00Z,NET-029,agent_status,running,restarting,autoscaler_bot,scheduled_task,approved,production,False,LOW,False,False
drift-evt-7765,2026-04-19T21:12:00Z,NET-023,inbound_rules,RESTRICTED,weakened_state,admin_002,manual,pending,development,False,HIGH,True,False
drift-evt-16ec,2026-05-03T10:11:00Z,CLO-010,mfa_enforced,True,False,admin_001,manual,pending,production,False,CRITICAL,True,False
drift-evt-1491,2026-04-13T07:49:00Z,NET-033,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,admin_001,scheduled_task,approved,staging,False,LOW,False,False
drift-evt-2fbf,2026-04-19T01:44:00Z,END-044,agent_status,running,weakened_state,admin_002,manual,pending,production,False,HIGH,True,False
drift-evt-855e,2026-05-04T16:59:00Z,CLO-004,agent_status,running,modified_config_param,admin_002,manual,pending,production,False,MEDIUM,True,False
drift-evt-23e5,2026-04-11T01:48:00Z,END-049,agent_status,running,restarting,autoscaler_bot,ci_cd,approved,production,False,LOW,False,False
drift-evt-3019,2026-04-24T01:41:00Z,CLO-002,encryption_strength,AES-256,AES-256,admin_001,ci_cd,approved,production,False,LOW,False,False
drift-evt-21d2,2026-04-23T13:33:00Z,CLO-010,mfa_enforced,True,True,autoscaler_bot,scheduled_task,approved,production,False,LOW,False,False
drift-evt-1e6d,2026-05-04T02:39:00Z,NET-035,mfa_enforced,True,True,autoscaler_bot,ci_cd,approved,staging,False,LOW,False,False
drift-evt-9615,2026-04-18T16:32:00Z,NET-031,logging_enabled,True,modified_config_param,admin_001,manual,pending,development,False,MEDIUM,True,False
drift-evt-6685,2026-04-17T05:29:00Z,NET-032,encryption_strength,AES-256,AES-256,admin_001,ci_cd,approved,production,True,LOW,False,False
drift-evt-6b44,2026-04-11T13:44:00Z,IDE-064,agent_status,running,restarting,ci_cd_pipeline,ci_cd,approved,development,False,LOW,False,False
drift-evt-7921,2026-04-22T08:32:00Z,IDE-064,agent_status,running,restarting,admin_001,scheduled_task,approved,development,True,LOW,False,False
drift-evt-8fb6,2026-05-01T06:18:00Z,END-036,logging_enabled,True,True,admin_002,automation,approved,production,False,INFO,False,False
drift-evt-6c10,2026-05-04T05:53:00Z,CLO-017,encryption_strength,AES-256,AES-256,ci_cd_pipeline,scheduled_task,approved,development,False,LOW,False,False
drift-evt-7a1f,2026-04-09T11:35:00Z,IDE-065,mfa_enforced,True,True,admin_001,automation,approved,development,False,INFO,False,False
drift-evt-d598,2026-04-15T22:56:00Z,IDE-059,agent_status,running,restarting,ci_cd_pipeline,scheduled_task,approved,staging,False,LOW,False,False
drift-evt-2ebd,2026-04-08T12:55:00Z,NET-027,encryption_strength,AES-256,modified_config_param,admin_002,manual,pending,production,False,MEDIUM,True,False
drift-evt-94c7,2026-04-22T19:28:00Z,END-047,encryption_strength,AES-256,AES-128,admin_001,manual,pending,staging,False,HIGH,True,False
drift-evt-d9ef,2026-04-19T23:07:00Z,NET-031,logging_enabled,True,True,admin_001,scheduled_task,approved,development,False,LOW,False,False
drift-evt-c32d,2026-04-30T16:48:00Z,IDE-055,mfa_enforced,True,True,autoscaler_bot,scheduled_task,approved,production,False,LOW,False,False
drift-evt-7e14,2026-04-26T05:34:00Z,END-036,logging_enabled,True,True,admin_002,ci_cd,approved,production,True,LOW,False,False
drift-evt-1aad,2026-04-18T09:40:00Z,CLO-013,inbound_rules,RESTRICTED,RESTRICTED,admin_001,automation,approved,production,False,INFO,False,False
drift-evt-4e38,2026-05-03T06:35:00Z,IDE-056,logging_enabled,True,expired_state,admin_002,manual,expired,staging,False,HIGH,True,False
drift-evt-3e6c,2026-04-14T19:21:00Z,IDE-061,logging_enabled,True,True,ci_cd_pipeline,ci_cd,approved,production,False,LOW,False,False
drift-evt-2bac,2026-05-01T12:43:00Z,END-041,logging_enabled,True,False,admin_002,manual,pending,staging,False,CRITICAL,True,False
drift-evt-5a4f,2026-05-03T14:01:00Z,CLO-007,encryption_strength,AES-256,AES-256,admin_002,ci_cd,approved,production,True,LOW,False,False
drift-evt-37f3,2026-04-19T13:46:00Z,IDE-061,logging_enabled,True,True,ci_cd_pipeline,scheduled_task,approved,production,False,LOW,False,False
drift-evt-8345,2026-04-24T09:34:00Z,NET-033,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,admin_001,ci_cd,approved,staging,False,LOW,False,False
drift-evt-5cdf,2026-05-05T13:28:00Z,NET-026,logging_enabled,True,True,autoscaler_bot,scheduled_task,approved,production,False,LOW,False,False
drift-evt-fe9a,2026-05-01T05:33:00Z,IDE-063,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,admin_002,ci_cd,approved,production,False,LOW,False,False
drift-evt-cc91,2026-04-29T02:33:00Z,CLO-019,agent_status,running,weakened_state,autoscaler_bot,manual,pending,development,False,HIGH,True,False
drift-evt-f7fc,2026-04-23T08:32:00Z,IDE-054,agent_status,running,modified_config_param,admin_002,manual,pending,staging,False,MEDIUM,True,False
drift-evt-f5e0,2026-04-11T05:56:00Z,CLO-011,logging_enabled,True,expired_state,autoscaler_bot,manual,expired,production,False,HIGH,True,False
drift-evt-ff8c,2026-04-22T06:25:00Z,END-041,logging_enabled,True,True,admin_001,scheduled_task,approved,staging,False,LOW,False,False
drift-evt-ef9a,2026-04-28T05:57:00Z,END-047,encryption_strength,AES-256,AES-256,admin_002,scheduled_task,approved,staging,True,LOW,False,False
drift-evt-8f58,2026-04-09T01:14:00Z,CLO-017,encryption_strength,AES-256,AES-256,autoscaler_bot,scheduled_task,approved,development,True,LOW,False,False
drift-evt-9075,2026-04-26T01:41:00Z,CLO-014,agent_status,running,restarting,ci_cd_pipeline,ci_cd,approved,production,False,LOW,False,False
drift-evt-c192,2026-04-09T04:48:00Z,IDE-051,logging_enabled,True,weakened_state,ci_cd_pipeline,manual,pending,development,False,HIGH,True,False
drift-evt-6027,2026-04-15T01:37:00Z,CLO-011,logging_enabled,True,True,admin_002,scheduled_task,approved,production,True,LOW,False,False
drift-evt-7c5d,2026-04-20T22:24:00Z,IDE-057,encryption_strength,AES-256,AES-256,autoscaler_bot,ci_cd,approved,staging,True,LOW,False,False
drift-evt-47cf,2026-04-24T05:46:00Z,END-042,encryption_strength,AES-256,AES-256,admin_002,scheduled_task,approved,staging,False,LOW,False,False
drift-evt-8d2d,2026-04-14T03:35:00Z,NET-023,inbound_rules,RESTRICTED,weakened_state,admin_002,manual,pending,development,False,HIGH,True,False
drift-evt-c94b,2026-05-03T16:02:00Z,IDE-056,logging_enabled,True,modified_config_param,admin_001,manual,pending,staging,False,MEDIUM,True,False
drift-evt-4e5c,2026-04-29T22:06:00Z,NET-030,mfa_enforced,True,True,ci_cd_pipeline,automation,approved,production,False,INFO,False,False
drift-evt-998d,2026-04-24T15:32:00Z,IDE-053,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,admin_001,ci_cd,approved,development,False,LOW,False,False
drift-evt-ebee,2026-05-01T19:37:00Z,CLO-018,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,admin_001,scheduled_task,approved,production,False,LOW,False,False
drift-evt-1f58,2026-04-30T09:20:00Z,IDE-062,encryption_strength,AES-256,AES-128,admin_001,manual,pending,production,False,HIGH,True,False
drift-evt-aa00,2026-04-27T14:10:00Z,END-038,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,autoscaler_bot,ci_cd,approved,production,False,LOW,False,False
drift-evt-755d,2026-05-03T12:17:00Z,IDE-056,logging_enabled,True,True,admin_002,ci_cd,approved,staging,True,LOW,False,False
drift-evt-fc37,2026-04-25T17:41:00Z,END-049,agent_status,running,modified_config_param,autoscaler_bot,manual,pending,production,False,MEDIUM,True,False
drift-evt-4c7e,2026-04-27T05:12:00Z,NET-031,logging_enabled,True,True,admin_001,scheduled_task,approved,development,False,LOW,False,False
drift-evt-2f76,2026-04-11T02:47:00Z,NET-024,agent_status,running,restarting,autoscaler_bot,scheduled_task,approved,staging,True,LOW,False,False
drift-evt-b53b,2026-04-28T14:33:00Z,NET-035,mfa_enforced,True,modified_config_param,admin_002,manual,pending,staging,False,MEDIUM,True,False
drift-evt-fce3,2026-04-08T21:12:00Z,CLO-020,mfa_enforced,True,True,ci_cd_pipeline,ci_cd,approved,staging,True,LOW,False,False
drift-evt-9e8f,2026-04-20T20:09:00Z,NET-035,mfa_enforced,True,True,autoscaler_bot,automation,approved,staging,False,INFO,False,False
drift-evt-dc52,2026-04-08T08:58:00Z,NET-030,mfa_enforced,True,modified_config_param,ci_cd_pipeline,manual,pending,production,False,MEDIUM,True,False
drift-evt-9a10,2026-04-30T11:08:00Z,NET-028,inbound_rules,RESTRICTED,TEMPORARY_VENDOR_ALLOWED,admin_001,scheduled_task,approved,staging,False,LOW,False,False
drift-evt-4bb6,2026-04-30T16:23:00Z,END-048,inbound_rules,RESTRICTED,expired_state,admin_002,manual,expired,production,False,MEDIUM,True,False
drift-evt-d11b,2026-04-09T10:40:00Z,END-043,inbound_rules,RESTRICTED,PORT_8080_OPENED_ANYWHERE,ci_cd_pipeline,manual,pending,production,False,MEDIUM,True,False
drift-evt-d03f,2026-04-14T15:35:00Z,CLO-008,inbound_rules,RESTRICTED,expired_state,admin_001,manual,expired,production,False,MEDIUM,True,False
drift-evt-96ec,2026-04-11T05:59:00Z,IDE-061,logging_enabled,True,expired_state,autoscaler_bot,manual,expired,production,False,HIGH,True,False
drift-evt-b2bb,2026-04-19T09:10:00Z,END-049,agent_status,running,restarting,ci_cd_pipeline,ci_cd,approved,production,True,LOW,False,False
drift-evt-9ff0,2026-04-28T03:50:00Z,NET-032,encryption_strength,AES-256,AES-256,ci_cd_pipeline,ci_cd,approved,production,False,LOW,False,False
drift-evt-3fdd,2026-04-12T06:38:00Z,NET-027,encryption_strength,AES-256,modified_config_param,admin_002,manual,pending,production,False,MEDIUM,True,False
drift-evt-b3fa,2026-04-22T04:55:00Z,END-042,encryption_strength,AES-256,AES-256,autoscaler_bot,ci_cd,approved,staging,True,LOW,False,False
drift-evt-a931,2026-04-21T14:24:00Z,NET-026,logging_enabled,True,True,admin_001,ci_cd,approved,production,True,LOW,False,False
drift-evt-c977,2026-04-18T17:45:00Z,IDE-056,logging_enabled,True,True,admin_001,automation,approved,staging,False,INFO,False,False
drift-evt-0d9e,2026-04-20T13:35:00Z,CLO-016,logging_enabled,True,True,admin_002,ci_cd,approved,production,True,LOW,False,False
drift-evt-9402,2026-05-04T10:42:00Z,IDE-061,logging_enabled,True,True,autoscaler_bot,automation,approved,production,False,INFO,False,False
